Id,DatasetID,IndividualID,OriginalTraitName,OriginalTraitDef,OriginalTraitValue,OriginalTraitUnit,Habitat,LabField,Location,LocationType,LocationDate,LocationDatePrecision,CoordinateType,Latitude,Longitude,Interactor1,Interactor1Common,Interactor1Kingdom,Interactor1Phylum,Interactor1Class,Interactor1Order,Interactor1Family,Interactor1Genus,Interactor1Species,Interactor1Stage,Interactor1Sex,Interactor1Temp,Interactor1TempUnit,FigureTable,Citation,DOI,SubmittedBy,ContributorEmail,DefaultChartXaxis,DefaultChartCategory,EmbargoReleaseDate
91492,553,PHX577956,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,6.0,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91494,553,PHX577957,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5.0,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91497,553,PHX577958,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5.0,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91499,553,PHX577959,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5.0,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91501,553,PHX577960,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5.0,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91503,553,PHX577961,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,8.0,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91506,554,PHX577962,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,4.0,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91508,554,PHX577963,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,4.0,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91510,554,PHX577964,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,4.0,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91512,554,PHX577965,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,3.5,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91514,554,PHX577966,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,4.0,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91516,554,PHX577967,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,4.0,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91518,554,PHX577968,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,6.5,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91520,554,PHX577969,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,6.67,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91523,554,PHX577970,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,4.0,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91525,554,PHX577971,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,4.0,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91527,554,PHX577972,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,9.67,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91529,554,PHX577973,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,6.0,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91531,554,PHX577974,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,4.0,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91533,554,PHX577975,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,4.0,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91535,554,PHX577976,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,7.0,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91537,554,PHX577977,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,6.0,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91539,554,PHX577978,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,4.0,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91542,554,PHX577979,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,6.75,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91544,554,PHX577980,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,4.0,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91546,554,PHX577981,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,4.0,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91548,554,PHX577982,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,4.0,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91550,554,PHX577983,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,7.33,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91552,554,PHX577984,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,4.0,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
91554,554,PHX577985,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,7.0,days,terrestrial,laboratory,Guadeloupe French West Indies,field,2012-01-02,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30.0,Celsius,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,Interactor1Temp,LocationText,2015-01-01
