Id,DatasetID,IndividualID,OriginalID,OriginalTraitName,OriginalTraitDef,OriginalTraitValue,OriginalTraitUnit,OriginalErrorPos,OriginalErrorNeg,OriginalErrorUnit,Habitat,LabField,SecondStressor,SecondStressorDef,SecondStressorValue,SecondStressorUnit,Location,LocationType,LocationDate,LocationDatePrecision,CoordinateType,Latitude,Longitude,Interactor1,Interactor1Common,Interactor1Number,Interactor1Kingdom,Interactor1Phylum,Interactor1Class,Interactor1Order,Interactor1Family,Interactor1Genus,Interactor1Species,Interactor1Stage,Interactor1Sex,Interactor1Temp,Interactor1TempUnit,Interactor1GrowthTemp,Interactor1GrowthTempUnit,Interactor1Size,Interactor1SizeUnit,Interactor1SizeType,FigureTable,Citation,DOI,SubmittedBy,ContributorEmail,Notes,DefaultChartXaxis,DefaultChartCategory,EmbargoReleaseDate
85548,287,,PHX58411,longevity,mean duration of life stage,7.1,days,1.45,1.45,,terrestrial,laboratory,,,,,Campina Grande Paraiba Brazil,field,2012-01-01,4,decimal,-7.230556,-35.881111,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,36.0,Celsius,26.0,Celsius,,,,table 4,Marinho et al. 2016. Effects of temperature on the life cycle expansion and dispersion of Aedes aegypti (Diptera: Culicidae) in three cities in Paraiba Brazil. J Vec. Ecol. 41:1,10.1111/jvec.12187,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,2016-01-01
85652,291,,LC4111,longevity,mean duration of life stage,5.7,days,0.4,0.4,se,terrestrial,laboratory,,,,,Trento Italy,field,2018-01-01,2,decimal,46.074879,11.1194085,Aedes albopictus,Tiger mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,adult,female,10.0,Celsius,25.0,Celsius,,,,table 3,Marini et al. 2020. Influence of temperature on the life-cycle dynamics of Aedes albopictus population established at temperate latitudes: A laboratory experiment. Insects. 11: 1-17.,10.3390/insects11110808,Lauren Chapman,phuxly@gmail.com,,Interactor1Temp,LocationText,2020-01-01
85653,291,,LC4111,longevity,mean duration of life stage,27.9,days,2.0,2.0,se,terrestrial,laboratory,,,,,Trento Italy,field,2018-01-01,2,decimal,46.074879,11.1194085,Aedes albopictus,Tiger mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,adult,female,15.0,Celsius,25.0,Celsius,,,,table 3,Marini et al. 2020. Influence of temperature on the life-cycle dynamics of Aedes albopictus population established at temperate latitudes: A laboratory experiment. Insects. 11: 1-17.,10.3390/insects11110808,Lauren Chapman,phuxly@gmail.com,,Interactor1Temp,LocationText,2020-01-01
85654,291,,LC4111,longevity,minimum duration of life stage,2.0,days,,,,terrestrial,laboratory,,,,,Trento Italy,field,2018-01-01,2,decimal,46.074879,11.1194085,Aedes albopictus,Tiger mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,adult,female,10.0,Celsius,25.0,Celsius,,,,table 3,Marini et al. 2020. Influence of temperature on the life-cycle dynamics of Aedes albopictus population established at temperate latitudes: A laboratory experiment. Insects. 11: 1-17.,10.3390/insects11110808,Lauren Chapman,phuxly@gmail.com,,Interactor1Temp,LocationText,2020-01-01
85655,291,,LC4111,longevity,minimum duration of life stage,8.0,days,,,,terrestrial,laboratory,,,,,Trento Italy,field,2018-01-01,2,decimal,46.074879,11.1194085,Aedes albopictus,Tiger mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,adult,female,15.0,Celsius,25.0,Celsius,,,,table 3,Marini et al. 2020. Influence of temperature on the life-cycle dynamics of Aedes albopictus population established at temperate latitudes: A laboratory experiment. Insects. 11: 1-17.,10.3390/insects11110808,Lauren Chapman,phuxly@gmail.com,,Interactor1Temp,LocationText,2020-01-01
85656,291,,LC4111,longevity,minimum duration of life stage,32.0,days,,,,terrestrial,laboratory,,,,,Trento Italy,field,2018-01-01,2,decimal,46.074879,11.1194085,Aedes albopictus,Tiger mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,adult,female,25.0,Celsius,25.0,Celsius,,,,table 3,Marini et al. 2020. Influence of temperature on the life-cycle dynamics of Aedes albopictus population established at temperate latitudes: A laboratory experiment. Insects. 11: 1-17.,10.3390/insects11110808,Lauren Chapman,phuxly@gmail.com,,Interactor1Temp,LocationText,2020-01-01
85657,291,,LC4111,longevity,minimum duration of life stage,14.0,days,,,,terrestrial,laboratory,,,,,Trento Italy,field,2018-01-01,2,decimal,46.074879,11.1194085,Aedes albopictus,Tiger mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,adult,female,30.0,Celsius,25.0,Celsius,,,,table 3,Marini et al. 2020. Influence of temperature on the life-cycle dynamics of Aedes albopictus population established at temperate latitudes: A laboratory experiment. Insects. 11: 1-17.,10.3390/insects11110808,Lauren Chapman,phuxly@gmail.com,,Interactor1Temp,LocationText,2020-01-01
85658,291,,LC4111,longevity,maximum duration of life stage,10.0,days,,,,terrestrial,laboratory,,,,,Trento Italy,field,2018-01-01,2,decimal,46.074879,11.1194085,Aedes albopictus,Tiger mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,adult,female,10.0,Celsius,25.0,Celsius,,,,table 3,Marini et al. 2020. Influence of temperature on the life-cycle dynamics of Aedes albopictus population established at temperate latitudes: A laboratory experiment. Insects. 11: 1-17.,10.3390/insects11110808,Lauren Chapman,phuxly@gmail.com,,Interactor1Temp,LocationText,2020-01-01
85659,291,,LC4111,longevity,maximum duration of life stage,45.0,days,,,,terrestrial,laboratory,,,,,Trento Italy,field,2018-01-01,2,decimal,46.074879,11.1194085,Aedes albopictus,Tiger mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,adult,female,15.0,Celsius,25.0,Celsius,,,,table 3,Marini et al. 2020. Influence of temperature on the life-cycle dynamics of Aedes albopictus population established at temperate latitudes: A laboratory experiment. Insects. 11: 1-17.,10.3390/insects11110808,Lauren Chapman,phuxly@gmail.com,,Interactor1Temp,LocationText,2020-01-01
85660,291,,LC4111,longevity,maximum duration of life stage,92.0,days,,,,terrestrial,laboratory,,,,,Trento Italy,field,2018-01-01,2,decimal,46.074879,11.1194085,Aedes albopictus,Tiger mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,adult,female,25.0,Celsius,25.0,Celsius,,,,table 3,Marini et al. 2020. Influence of temperature on the life-cycle dynamics of Aedes albopictus population established at temperate latitudes: A laboratory experiment. Insects. 11: 1-17.,10.3390/insects11110808,Lauren Chapman,phuxly@gmail.com,,Interactor1Temp,LocationText,2020-01-01
85661,291,,LC4111,longevity,maximum duration of life stage,86.0,days,,,,terrestrial,laboratory,,,,,Trento Italy,field,2018-01-01,2,decimal,46.074879,11.1194085,Aedes albopictus,Tiger mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,adult,female,30.0,Celsius,25.0,Celsius,,,,table 3,Marini et al. 2020. Influence of temperature on the life-cycle dynamics of Aedes albopictus population established at temperate latitudes: A laboratory experiment. Insects. 11: 1-17.,10.3390/insects11110808,Lauren Chapman,phuxly@gmail.com,,Interactor1Temp,LocationText,2020-01-01
85695,291,,LC4111,longevity,mean duration of life stage,64.5,days,3.8,3.8,se,terrestrial,laboratory,,,,,Trento Italy,field,2018-01-01,2,decimal,46.074879,11.1194085,Aedes albopictus,Tiger mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,adult,female,25.0,Celsius,25.0,Celsius,,,,table 3,Marini et al. 2020. Influence of temperature on the life-cycle dynamics of Aedes albopictus population established at temperate latitudes: A laboratory experiment. Insects. 11: 1-17.,10.3390/insects11110808,Lauren Chapman,phuxly@gmail.com,,Interactor1Temp,LocationText,2020-01-01
85696,291,,LC4111,longevity,mean duration of life stage,53.5,days,4.7,4.7,se,terrestrial,laboratory,,,,,Trento Italy,field,2018-01-01,2,decimal,46.074879,11.1194085,Aedes albopictus,Tiger mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,adult,female,30.0,Celsius,25.0,Celsius,,,,table 3,Marini et al. 2020. Influence of temperature on the life-cycle dynamics of Aedes albopictus population established at temperate latitudes: A laboratory experiment. Insects. 11: 1-17.,10.3390/insects11110808,Lauren Chapman,phuxly@gmail.com,,Interactor1Temp,LocationText,2020-01-01
89104,475,,PHX111,longevity,mean duration of life stage,13.18,days,0.9,0.9,se,terrestrial,laboratory,,,,,Marilia Brazil,field,,0,decimal,-22.213889,-49.945833,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,10.54,Celsius,,,,,,table 4,Yang et al. 2009. Assessing the effects of temperature on the population of Aedes aegypti the vector of dengue. Epidemiology & Infection 137,10.1017/S0950268809002040,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,2009-01-01
89105,475,,PHX111,longevity,mean duration of life stage,10.91,days,0.87,0.87,se,terrestrial,laboratory,,,,,Marilia Brazil,field,,0,decimal,-22.213889,-49.945833,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,10.76,Celsius,,,,,,table 4,Yang et al. 2009. Assessing the effects of temperature on the population of Aedes aegypti the vector of dengue. Epidemiology & Infection 137,10.1017/S0950268809002040,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,2009-01-01
89106,475,,PHX111,longevity,mean duration of life stage,27.71,days,2.44,2.44,se,terrestrial,laboratory,,,,,Marilia Brazil,field,,0,decimal,-22.213889,-49.945833,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,15.3,Celsius,,,,,,table 4,Yang et al. 2009. Assessing the effects of temperature on the population of Aedes aegypti the vector of dengue. Epidemiology & Infection 137,10.1017/S0950268809002040,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,2009-01-01
89107,475,,PHX111,longevity,mean duration of life stage,30.62,days,3.82,3.82,se,terrestrial,laboratory,,,,,Marilia Brazil,field,,0,decimal,-22.213889,-49.945833,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,16.52,Celsius,,,,,,table 4,Yang et al. 2009. Assessing the effects of temperature on the population of Aedes aegypti the vector of dengue. Epidemiology & Infection 137,10.1017/S0950268809002040,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,2009-01-01
89108,475,,PHX111,longevity,mean duration of life stage,23.72,days,1.73,1.73,se,terrestrial,laboratory,,,,,Marilia Brazil,field,,0,decimal,-22.213889,-49.945833,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,20.05,Celsius,,,,,,table 4,Yang et al. 2009. Assessing the effects of temperature on the population of Aedes aegypti the vector of dengue. Epidemiology & Infection 137,10.1017/S0950268809002040,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,2009-01-01
89109,475,,PHX111,longevity,mean duration of life stage,26.9,days,4.22,4.22,se,terrestrial,laboratory,,,,,Marilia Brazil,field,,0,decimal,-22.213889,-49.945833,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,21.79,Celsius,,,,,,table 4,Yang et al. 2009. Assessing the effects of temperature on the population of Aedes aegypti the vector of dengue. Epidemiology & Infection 137,10.1017/S0950268809002040,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,2009-01-01
89110,475,,PHX111,longevity,mean duration of life stage,32.87,days,3.69,3.69,se,terrestrial,laboratory,,,,,Marilia Brazil,field,,0,decimal,-22.213889,-49.945833,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,25.64,Celsius,,,,,,table 4,Yang et al. 2009. Assessing the effects of temperature on the population of Aedes aegypti the vector of dengue. Epidemiology & Infection 137,10.1017/S0950268809002040,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,2009-01-01
89111,475,,PHX111,longevity,mean duration of life stage,36.91,days,3.1,3.1,se,terrestrial,laboratory,,,,,Marilia Brazil,field,,0,decimal,-22.213889,-49.945833,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,27.64,Celsius,,,,,,table 4,Yang et al. 2009. Assessing the effects of temperature on the population of Aedes aegypti the vector of dengue. Epidemiology & Infection 137,10.1017/S0950268809002040,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,2009-01-01
89112,475,,PHX111,longevity,mean duration of life stage,22.77,days,1.58,1.58,se,terrestrial,laboratory,,,,,Marilia Brazil,field,,0,decimal,-22.213889,-49.945833,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,31.33,Celsius,,,,,,table 4,Yang et al. 2009. Assessing the effects of temperature on the population of Aedes aegypti the vector of dengue. Epidemiology & Infection 137,10.1017/S0950268809002040,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,2009-01-01
89113,475,,PHX111,longevity,mean duration of life stage,29.26,days,1.72,1.72,se,terrestrial,laboratory,,,,,Marilia Brazil,field,,0,decimal,-22.213889,-49.945833,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,31.65,Celsius,,,,,,table 4,Yang et al. 2009. Assessing the effects of temperature on the population of Aedes aegypti the vector of dengue. Epidemiology & Infection 137,10.1017/S0950268809002040,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,2009-01-01
89114,475,,PHX111,longevity,mean duration of life stage,22.53,days,1.26,1.26,se,terrestrial,laboratory,,,,,Marilia Brazil,field,,0,decimal,-22.213889,-49.945833,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,32.55,Celsius,,,,,,table 4,Yang et al. 2009. Assessing the effects of temperature on the population of Aedes aegypti the vector of dengue. Epidemiology & Infection 137,10.1017/S0950268809002040,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,2009-01-01
89115,475,,PHX111,longevity,mean duration of life stage,20.07,days,1.55,1.55,se,terrestrial,laboratory,,,,,Marilia Brazil,field,,0,decimal,-22.213889,-49.945833,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,33.41,Celsius,,,,,,table 4,Yang et al. 2009. Assessing the effects of temperature on the population of Aedes aegypti the vector of dengue. Epidemiology & Infection 137,10.1017/S0950268809002040,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,2009-01-01
90526,527,,PHX61,longevity,mean duration of life stage,30.0,days,15.8,15.8,,terrestrial,laboratory,,,,,Chiang Mai Thailand,,,0,decimal,18.795278,98.998611,Aedes albopictus,,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,adult,female,27.0,Celsius,,,,,,table 3,Tsuda et al. 1994. A comparative study on life table characteristics of two strains of Aedes albopictus from Japan and Thailand. Trop. Med. 36: 1,,Paul Huxley,phuxly@gmail.com,,Unplottable,,1994-01-01
90528,527,,PHX61,longevity,mean duration of life stage,31.7,days,16.3,16.3,,terrestrial,laboratory,,,,,Nagasaki Japan,,,0,decimal,32.744722,129.873611,Aedes albopictus,,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,adult,female,27.0,Celsius,,,,,,table 3,Tsuda et al. 1994. A comparative study on life table characteristics of two strains of Aedes albopictus from Japan and Thailand. Trop. Med. 36: 1,,Paul Huxley,phuxly@gmail.com,,Unplottable,,1994-01-01
90541,527,,PHX61,longevity,mean duration of life stage,16.9,days,10.1,10.1,,terrestrial,laboratory,,,,,Chiang Mai Thailand,,,0,decimal,18.795278,98.998611,Aedes albopictus,,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,adult,male,27.0,Celsius,,,,,,table 3,Tsuda et al. 1994. A comparative study on life table characteristics of two strains of Aedes albopictus from Japan and Thailand. Trop. Med. 36: 1,,Paul Huxley,phuxly@gmail.com,,Unplottable,,1994-01-01
90543,527,,PHX61,longevity,mean duration of life stage,28.7,days,12.8,12.8,,terrestrial,laboratory,,,,,Nagasaki Japan,,,0,decimal,32.744722,129.873611,Aedes albopictus,,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,adult,male,27.0,Celsius,,,,,,table 3,Tsuda et al. 1994. A comparative study on life table characteristics of two strains of Aedes albopictus from Japan and Thailand. Trop. Med. 36: 1,,Paul Huxley,phuxly@gmail.com,,Unplottable,,1994-01-01
92846,558,PHX331,,longevity,individual-level duration of life stage,8.0,days,,,,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,22.0,Celsius,26.0,Celsius,2.93,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2021-01-01
92848,558,PHX332,,longevity,individual-level duration of life stage,5.0,days,,,,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,22.0,Celsius,26.0,Celsius,2.59,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2021-01-01
92850,558,PHX333,,longevity,individual-level duration of life stage,5.0,days,,,,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,22.0,Celsius,26.0,Celsius,2.41,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2021-01-01
92852,558,PHX334,,longevity,individual-level duration of life stage,6.0,days,,,,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,22.0,Celsius,26.0,Celsius,2.62,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2021-01-01
92854,558,PHX335,,longevity,individual-level duration of life stage,4.0,days,,,,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,22.0,Celsius,26.0,Celsius,2.28,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2021-01-01
92856,558,PHX336,,longevity,individual-level duration of life stage,6.0,days,,,,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,22.0,Celsius,26.0,Celsius,2.39,mm,wing length,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,2021-01-01
