Id,DatasetID,IndividualID,OriginalID,OriginalTraitName,OriginalTraitDef,OriginalTraitValue,OriginalTraitUnit,OriginalErrorPos,OriginalErrorNeg,OriginalErrorUnit,Habitat,LabField,Location,LocationType,LocationDate,LocationDatePrecision,CoordinateType,Latitude,Longitude,Interactor1,Interactor1Common,Interactor1Number,Interactor1Kingdom,Interactor1Phylum,Interactor1Class,Interactor1Order,Interactor1Family,Interactor1Genus,Interactor1Species,Interactor1Stage,Interactor1Sex,Interactor1Temp,Interactor1TempUnit,Interactor1GrowthTemp,Interactor1GrowthTempUnit,FigureTable,Citation,DOI,SubmittedBy,ContributorEmail,Notes,DefaultChartXaxis,DefaultChartCategory,EmbargoReleaseDate
91427,553,PHX577927,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5.5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91430,553,PHX577928,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91432,553,PHX577929,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,4,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91434,553,PHX577930,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,6,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91436,553,PHX577931,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91438,553,PHX577932,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91441,553,PHX577933,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91443,553,PHX577934,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,6,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91445,553,PHX577935,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,6,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91447,553,PHX577936,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,4.5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91450,553,PHX577937,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91452,553,PHX577938,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5.5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91454,553,PHX577939,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91456,553,PHX577940,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,7,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91459,553,PHX577941,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,6.5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91461,553,PHX577942,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,6.5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91463,553,PHX577943,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,6,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91465,553,PHX577944,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,4,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91467,553,PHX577945,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5.5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91470,553,PHX577946,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,7,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91472,553,PHX577947,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5.5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91474,553,PHX577948,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5.5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91476,553,PHX577949,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91479,553,PHX577950,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91481,553,PHX577951,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91483,553,PHX577952,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91485,553,PHX577953,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,7,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91488,553,PHX577954,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91490,553,PHX577955,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,6,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91492,553,PHX577956,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,6,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91494,553,PHX577957,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91497,553,PHX577958,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91499,553,PHX577959,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91501,553,PHX577960,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91503,553,PHX577961,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,8,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91506,554,PHX577962,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,4,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91508,554,PHX577963,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,4,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91510,554,PHX577964,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,4,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91512,554,PHX577965,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,3.5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91514,554,PHX577966,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,4,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91516,554,PHX577967,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,4,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91518,554,PHX577968,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,6.5,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91520,554,PHX577969,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,6.67,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
91523,554,PHX577970,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,4,days,,,,terrestrial,laboratory,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,30,Celsius,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015
